title,title_link,price,bedrooms,address,area,viewing_time,Headline,property_overview,main_image,description,thumbnail_preview,Transp_header,transp_score,walk_score,transit_score,biking_score
2.5 Baths,https://www.redfin.com/UT/South-Jordan/11432-S-Abbey-Mill-Dr-84009/home/145762043,"$394,990",3 Beds,"11432 S Abbey Mill Dr W, South Jordan, UT 84009","2,858 Sq. Ft.",NEW CONSTRUCTION,11432 S Abbey Mill Dr W,"HOA Dues$125/monthProperty TypeSingle FamilyProperty Style2-StoryCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1572923Built2018Lot Size5,227 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/923/genMid.1572923_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/483/nsprite.99006483_0.jpg,Transportation in 84009,10 / 100Car-DependentWalk Score®25 / 100Some TransitTransit Score®35 / 100Somewhat BikeableBike Score®,10 / 100Car-DependentWalk Score®,25 / 100Some TransitTransit Score®,35 / 100Somewhat BikeableBike Score®
4 Baths,https://www.redfin.com/UT/Draper/691-Old-English-Rd-84020/home/86488831,"$695,000",5 Beds,"691 E Old English Rd, Draper, UT 84020","5,091 Sq. Ft.",,691 E Old English Rd,"Property TypeSingle FamilyProperty Style2-StoryCommunitySandy; Draper; Granite; Wht CtyCountySalt LakeMLS#1573231Built1998Lot Size10,454 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/231/genMid.1573231_0.jpg,RARE FIND *  AMAZING HUGE OPEN FLOOR PLAN WITH ALL THE EXTRAS * LARGE OPEN KITCHEN WITH GAS APPLIANCES AND DOUBLE OVENS! FLOWS INTO GREAT FAMILY ROOM WITH LARGE HIGH CEILINGS AND BEAUTIFUL CUSTOM GAS FIREPLACE. THERE IS A BONUS BEDROOM AND FULL BATHROOM ON THE MAIN LEVEL. ALSO A PERFECT OFFICE WITH BUILT IN BOOKCASES *  MAIN FLOOR LAUNDRY  * GOING  UP THE OPEN STAIR CASE TO 4 BEDROOMS WITH AWESOME MOUNTAIN VIEWS *  INCLUDING THE MASTER BEDROOM WITH GAS FIREPLACE AND BATHROOM WITH LARGE SOAKER TUB AND SEPARATE SHOWER AND DOUBLE SINKS AND HUGE WALK IN CLOSET. GOING DOWN THE OPEN EXTRA WIDE STAIR CASE INTO THE BASEMENT YOU WILL FIND A CUSTOM CRAFT ROOM AN OPEN AREA PLAY ROOM AND HUGE THEATER ROOM EQUIPT WITH A PROJECTOR AND SPECIAL WALL SCREEN! TONS OF STORAGE! *  CENTRAL VACUUM THROUGHOUT *  THE YARD IS IMMACULATE WITH CUSTOM LANDSCAPING *  LARGE PATIO WITH GAS OUTLET FOR YOUR BBQ AND BUILT IN TRAMPOLINE! ALL FULLY FENCED!,https://ssl.cdn-redfin.com/photo/ldpsprite/167/nsprite.99005167_0.jpg,Transportation in 84020,17 / 100Car-DependentWalk Score®0 / 100Minimal TransitTransit Score®37 / 100Somewhat BikeableBike Score®,17 / 100Car-DependentWalk Score®,0 / 100Minimal TransitTransit Score®,37 / 100Somewhat BikeableBike Score®
—Baths,https://www.redfin.com/UT/Herriman/14982-S-Cedar-Heights-Dr-W-84096/home/146246163,"$120,000",—Beds,"14982 S Cedar Heights Dr W, Herriman, UT 84096",—Sq. Ft.,,14982 S Cedar Heights Dr W,HOA Dues$56/monthProperty TypeResidentialCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573229Lot Size0.47 acres,,"The Cove at Herriman Springs is the premier community in Southwest Salt Lake County with a fishing pond, pavilions, tot lot and a sand volleyball court at the entrance to the subdivision. The community also includes beautiful landscaped streets, a clubhouse and swimming pool. Awesome views of the Salt Lake Valley could be enjoyed off a home with a rear deck. A building pad has already been cut/filled/compacted. The back of the lot slopes and may need some terracing and retention, we have lowered the price of the lot to accommodate for this potential cost. Buyer/Broker to verify all info. Square footage obtained from the plat map.",,Transportation in 84096,0 / 100Car-DependentWalk Score®0 / 100Minimal TransitTransit Score®4 / 100Somewhat BikeableBike Score®,0 / 100Car-DependentWalk Score®,0 / 100Minimal TransitTransit Score®,4 / 100Somewhat BikeableBike Score®
1.75 Baths,https://www.redfin.com/UT/Sandy/47-W-8710-S-84070/home/91821163,"$268,000",4 Beds,"47 W 8710 S, Sandy, UT 84070","1,800 Sq. Ft.",,47 W 8710 S,"Property TypeSingle FamilyProperty StyleRambler/RanchCommunitySandy; Draper; Granite; Wht CtyCountySalt LakeMLS#1573222Built1969Lot Size6,969 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/222/genMid.1573222_1.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/374/nsprite.99001374_2.jpg,Transportation in 84070,60 / 100Somewhat WalkableWalk Score®46 / 100Some TransitTransit Score®54 / 100BikeableBike Score®,60 / 100Somewhat WalkableWalk Score®,46 / 100Some TransitTransit Score®,54 / 100BikeableBike Score®
2.75 Baths,https://www.redfin.com/UT/Cottonwood-Heights/2526-Campus-Dr-84121/home/91812913,"$529,000",3 Beds,"2526 E Campus Dr, Cottonwood Heights, UT 84121","2,543 Sq. Ft.",,2526 E Campus Dr,"Property TypeSingle FamilyProperty StyleRambler/RanchCommunityHolladay; Murray; CottonwdCountySalt LakeMLS#1573215Built1968Lot Size9,583 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/215/genMid.1573215_1.jpg,"This is a stunning home situated in a sought after neighborhood in Cottonwood Heights with updates throughout. Open floor plan with a great view of the city. The kitchen is gorgeous with an oversized island, ideal for hosting. The 3rd bedroom on the main was made into a sitting room open to the master bedroom, with a sliding glass door that walks to a trex deck. Needless to say, this is a Master Suite to see. The backyard is very private and perfect for outdoor dining and entertaining with a 30ft covered patio it's the perfect spot to relax and take in the great  Spring and Summer foliage, which is astounding. The home has  Brazilian Teak Hardwood Floors, Granite Countertop, Plantation Shutters and all the majors have been replaced. Newer Roof, Soffit-Facia and Gutters, Newer H20, Newer HVAC. 95% efficient. Skylights in the bathroom on patio to allow the natural light to illuminate the space. The Laundry room is a mecca for those who love to craft and need extra storage provided by the custom cabinets. The laundry chute is an added bonus. The basement is cozy and has a large bedroom and custom built in wood cabinetry in the family room. This charming house is waiting for its new family to call it HOME  Square footage figures are provided as a courtesy estimate only and were obtained from tax records. Buyer and buyers agent is advised to obtain an independent measurement.",https://ssl.cdn-redfin.com/photo/ldpsprite/624/nsprite.99000624_1.jpg,Transportation in 84121,63 / 100Somewhat WalkableWalk Score®28 / 100Some TransitTransit Score®51 / 100BikeableBike Score®,63 / 100Somewhat WalkableWalk Score®,28 / 100Some TransitTransit Score®,51 / 100BikeableBike Score®
4 Baths,https://www.redfin.com/UT/Bluffdale/15289-South-Tack-Way-84065/unit-219/home/148564127,"$294,990",4 Beds,"15289 South Tack Way #219, Bluffdale, UT 84065","2,120 Sq. Ft.",,15289 South Tack Way #219,"HOA Dues$85/monthProperty TypeTownhouseProperty StyleTownhouse (End of Row)CommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573214Built2018Lot Size1,306 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/214/genMid.1573214_0.jpg,"Pre Grand Opening SALE!! Brand new townhomes in Day Ranch Bluffdale! Maintenance-free living conveniently located near Silicon Slopes, I 15, 2 future schools and 2 large parks! Our Kensington plan features over 2,000 sq. feet of spacious living on 3 finished floors! 9ft ceiling on main, 4 bedrooms, 4 baths, open to above space, covered deck off of main living area, gray cabinets, granite countertops, stainless steel appliances and charm galore! Come see why Woodside is better by design!",,Transportation in 84065,5 / 100Car-DependentWalk Score®0 / 100Minimal TransitTransit Score®47 / 100Somewhat BikeableBike Score®,5 / 100Car-DependentWalk Score®,0 / 100Minimal TransitTransit Score®,47 / 100Somewhat BikeableBike Score®
1 Baths,https://www.redfin.com/UT/Kearns/4471-W-5615-S-84118/home/91785328,"$227,500",2 Beds,"4471 W 5615 S, Salt Lake City, UT 84118","1,028 Sq. Ft.",,4471 W 5615 S,"Property TypeSingle FamilyProperty StyleRambler/RanchCommunityMagna; Taylrsvl; Wvc; SlcCountySalt LakeMLS#1572945Built1955Lot Size6,534 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/945/genMid.1572945_2.jpg,"HAPPY NEW YEAR! Beautifully updated home with waterproof laminate throughout living, dining, hall, kitchen and bath. New white Shaker cabinets, gorgeous black granite and appliances. Soft gray walls, new blinds throughout and a LARGE garage that has a single garage door but will hold two vehicles or lots of storage. Fenced yard with an oversized shed for those who need a workshop or like to garden! Newer central air/furnace. Would be pretty easy to add a third bedroom. Square footage figures are provided as a courtesy estimate only and buyer is advised to obtain an independent measurement.",https://ssl.cdn-redfin.com/photo/ldpsprite/266/nsprite.98986266_2.jpg,Transportation in 84118,51 / 100Somewhat WalkableWalk Score®36 / 100Some TransitTransit Score®55 / 100BikeableBike Score®,51 / 100Somewhat WalkableWalk Score®,36 / 100Some TransitTransit Score®,55 / 100BikeableBike Score®
2.5 Baths,https://www.redfin.com/UT/West-Jordan/7437-S-Sunset-Maple-Dr-84081/home/91675062,"$335,000",4 Beds,"7437 S Sunset Maple Dr W, West Jordan, UT 84081","2,576 Sq. Ft.",,7437 S Sunset Maple Dr W,"Property TypeSingle FamilyProperty Style2-StoryCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1572972Built2005Lot Size5,227 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/972/genMid.1572972_0.jpg,"Great 2 story home in sought after Maples neighborhood. New paint, new  carpet, new flooring in kitchen, entry and bathrooms. New appliances. Open entry, open great room with large family room, open dining room and spacious kitchen. Enjoy the 4 bedrooms on the second floor including the large master suite. Take in the amazing views of the valley and mountains. You wont want to miss this one! Buyer to verify all info including square footage.",https://ssl.cdn-redfin.com/photo/ldpsprite/757/nsprite.98985757_1.jpg,Transportation in 84081,0 / 100Car-DependentWalk Score®0 / 100Minimal TransitTransit Score®22 / 100Somewhat BikeableBike Score®,0 / 100Car-DependentWalk Score®,0 / 100Minimal TransitTransit Score®,22 / 100Somewhat BikeableBike Score®
2 Baths,https://www.redfin.com/UT/Herriman/14914-S-Messi-St-84096/unit-232/home/147971231,"$268,990",3 Beds,"14914 S Messi St #232, Herriman, UT 84096","2,227 Sq. Ft.",,14914 S Messi St #232,"HOA Dues$90/monthProperty TypeTownhouseProperty StyleTownhouse (Middle of Row)CommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573161Built2018Lot Size1,306 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/161/genMid.1573161_0.jpg,"Welcome to the brand new community of South Hills in Herriman! This master planned community is built by the award winning D. R. Horton Homes, America's Largest Home Builder for 16 years in a row. This community boasts gorgeous views of the Salt Lake City Valley and the majestic Wasatch Mountain Range. The Devon floor plan is our row-mid town home. Our Devon floor plan is our largest town home floor plan. The floor plan features an open layout on your main floor. The family room, kitchen, and dining room all flow together allowing unobstructed sight/communication ability to one another. The kitchen features a large island as it's focal point. This home is a three bedroom with all its bedrooms located upstairs. If your focus is on the size and feel of the master bedroom, then this floor plan is for you! The spacious master bedroom measures 13'X19'! The master has two separate walk in closets! The basement is unfinished. This floor plan has a two car garage with a driveway approach allowing plenty of parking for you and guests. Come in today! Options/Upgrades can still be selected. This home's estimated completion date is in December. Ask about our Affiliated Lender Incentive. ""Pictures of home may be a rendering. Actual home may differ in color/materials/options/layout. Advertised price may change due to additional upgrades. Buyer to verify all info. "" Model Hours: Mon - Sat from 11:00am - 6:00pm, Wed from 1:00pm - 6:00pm.",https://ssl.cdn-redfin.com/photo/ldpsprite/941/nsprite.98983941_0.jpg,Transportation in 84096,31 / 100Car-DependentWalk Score®18 / 100Minimal TransitTransit Score®37 / 100Somewhat BikeableBike Score®,31 / 100Car-DependentWalk Score®,18 / 100Minimal TransitTransit Score®,37 / 100Somewhat BikeableBike Score®
3 Baths,https://www.redfin.com/UT/Herriman/3517-W-Hamm-Ln-84096/unit-125/home/148033812,"$370,680",3 Beds,"3517 W Hamm Ln #125, Herriman, UT 84096","3,085 Sq. Ft.",,3517 W Hamm Ln #125,"HOA Dues$10/monthProperty TypeSingle FamilyProperty Style2-StoryCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573159Built2018Lot Size8,712 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/159/genMid.1573159_0.jpg,"*  * Home for the Holidays promotions with new price and included washer/dryer, blinds, and stainless steel fridge! *  *  Estimated completion date is 3/12/19. Welcome to the brand new community of South Hills in Herriman! This master planned community is built by the award winning D. R. Horton Homes, America's Largest Home Builder for 16 years in a row. This community boasts gorgeous views of the Salt Lake City Valley and the majestic Wasatch Mountain Range. The Clover floor plan features an open layout on your first floor. The family room, dining room, and kitchen are all within line of sight. Nice wide entry way with a powder bathroom and coat closet. As you go upstairs you are greeted with a nice large loft. The laundry room is conveniently located beside the master bedroom. The Master bedroom has a large walk in closet. The basement is unfinished. This floor plan has a two car garage with a driveway approach allowing plenty of parking for you and guests. Come in today! Options/Upgrades can still be selected. This home's estimated completion date is in March. Ask about our Affiliated Lender Incentive. ""Picture of home may is a rendering. Actual home may differ in color/materials/options/layout. Advertised price may change due to additional upgrades. Buyer to verify all info. "" Model Hours: Mon - Sat from 11:00am - 6:00pm, Wed from 1:00pm - 6:00pm",https://ssl.cdn-redfin.com/photo/ldpsprite/288/nsprite.98983288_0.jpg,Transportation in 84096,31 / 100Car-DependentWalk Score®18 / 100Minimal TransitTransit Score®37 / 100Somewhat BikeableBike Score®,31 / 100Car-DependentWalk Score®,18 / 100Minimal TransitTransit Score®,37 / 100Somewhat BikeableBike Score®
2.5 Baths,https://www.redfin.com/UT/South-Jordan/6386-W-Sugarcane-Dr-84009/unit-342/home/148563071,"$289,900",3 Beds,"6386 W Sugarcane Dr S #342, South Jordan, UT 84095","1,612 Sq. Ft.",NEW CONSTRUCTION,6386 W Sugarcane Dr S #342,HOA Dues$268/monthProperty TypeTownhouseProperty StyleTownhouse (End of Row)CommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573157Built2018Lot Size871 square feet,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/157/genMid.1573157_0.jpg,"This beautiful Townhome, the Marion, is a 3 bedroom 2 and a half bath home with amazing unobstructed views of the Wasatch mountains. This end-unit has a large entertaining space, an over-sized garage and full laundry room. The huge master bedroom has an on-suite with a double vanity, euro-style shower, a walk in closet and separate toilet room. Stop by our model, or give us a call to schedule a showing.",https://ssl.cdn-redfin.com/photo/ldpsprite/285/nsprite.98983285_0.jpg,Transportation in 84009,10 / 100Car-DependentWalk Score®17 / 100Minimal TransitTransit Score®28 / 100Somewhat BikeableBike Score®,10 / 100Car-DependentWalk Score®,17 / 100Minimal TransitTransit Score®,28 / 100Somewhat BikeableBike Score®
2.5 Baths,https://www.redfin.com/UT/South-Jordan/6388-W-Sugarcane-Dr-84009/unit-343/home/148563036,"$279,900",3 Beds,"6388 W Sugarcane Dr S #343, South Jordan, UT 84095","1,568 Sq. Ft.",NEW CONSTRUCTION,6388 W Sugarcane Dr S #343,HOA Dues$268/monthProperty TypeTownhouseProperty StyleTownhouse (Middle of Row)CommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573156Built2018Lot Size871 square feet,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/156/genMid.1573156_0.jpg,"This Townhome is our Dover, a 3 bed, 2 and a half bath home with a huge open great room with kitchen, dining and living/entertaining space. The kitchen features white cabinets with beautiful champagne bronze hardware and fixtures. The huge master bedroom with on-suite bath features a deep soaking tub and large walk in closet. Stop by our model, or call to schedule a showing.",https://ssl.cdn-redfin.com/photo/ldpsprite/809/nsprite.98982809_0.jpg,Transportation in 84009,10 / 100Car-DependentWalk Score®17 / 100Minimal TransitTransit Score®28 / 100Somewhat BikeableBike Score®,10 / 100Car-DependentWalk Score®,17 / 100Minimal TransitTransit Score®,28 / 100Somewhat BikeableBike Score®
2 Baths,https://www.redfin.com/UT/South-Jordan/6396-W-Sugarcane-Dr-84009/unit-345/home/148563035,"$259,900",3 Beds,"6396 W Sugarcane Dr S #345, South Jordan, UT 84095","1,326 Sq. Ft.",NEW CONSTRUCTION,6396 W Sugarcane Dr S #345,HOA Dues$268/monthProperty TypeTownhouseProperty StyleTownhouse (End of Row)CommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573155Built2018Lot Size871 square feet,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/155/genMid.1573155_0.jpg,"This 3 bed, 2 bath townhome is our Hazleton. This is an end unit with a fenced yard and 2 car garage. The kitchen features a large pantry with sink on the large island facing the entertainment space. Upstairs you will find a full laundry. The master bedroom features on on-suite with a double vanity, with a euro style shower, as well as a huge walk in closet. Stop by our model or call to schedule a showing.",https://ssl.cdn-redfin.com/photo/ldpsprite/808/nsprite.98982808_0.jpg,Transportation in 84009,10 / 100Car-DependentWalk Score®17 / 100Minimal TransitTransit Score®28 / 100Somewhat BikeableBike Score®,10 / 100Car-DependentWalk Score®,17 / 100Minimal TransitTransit Score®,28 / 100Somewhat BikeableBike Score®
4.75 Baths,https://www.redfin.com/UT/Draper/14206-Tumbleweed-Way-E-84020/home/86507635,"$1,099,000",5 Beds,"14206 S Tumbleweed Way E, Draper, UT 84020","5,460 Sq. Ft.",,14206 S Tumbleweed Way E,Property TypeSingle FamilyProperty Style2-StoryCommunitySandy; Draper; Granite; Wht CtyCountySalt LakeMLS#1573153Built2004Lot Size0.25 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/153/genMid.1573153_0.jpg,"Spectacular showcase with glorious, unobstructed valley and mountain views!  Enjoy the captivating sights and scenery from every window! Splendid, private lot overlooking South Mountain Golf Course! Exceptional entry, gracious formal dining, grand, open living spaces! Sensational designer kitchen boasts  gourmet island, granite counters and upgraded stainless steel appliances!  Impressive family room features  floor to ceiling stone fireplace and natural light streams in from expansive windows!   Custom designed bedrooms include their own private baths!  Lavish and decadent master suite radiates luxury with mesmerizing valley view, double-sided fireplace and spa-like bath with soaker tub! Incredible lower level perfect for enjoyment and entertaining; walk out to covered patio, professionally landscaped yard and never ending views! Theater room could be a bedroom! Grand deck faces the stunning golf course and perfect for soaking in the sweeping, brilliant visual landscapes! Indoors and out, this home offers an amazing backdrop for extraordinary living!",https://ssl.cdn-redfin.com/photo/ldpsprite/806/nsprite.98982806_0.jpg,Transportation in 84020,0 / 100Car-DependentWalk Score®16 / 100Minimal TransitTransit Score®6 / 100Somewhat BikeableBike Score®,0 / 100Car-DependentWalk Score®,16 / 100Minimal TransitTransit Score®,6 / 100Somewhat BikeableBike Score®
2.5 Baths,https://www.redfin.com/UT/South-Jordan/6368-W-Sugarcane-Dr-84009/unit-335/home/148563034,"$289,900",3 Beds,"6368 W Sugarcane Dr S #335, South Jordan, UT 84095","1,602 Sq. Ft.",NEW CONSTRUCTION,6368 W Sugarcane Dr S #335,HOA Dues$268/monthProperty TypeTownhouseProperty StyleTownhouse (End of Row)CommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573151Built2018Lot Size871 square feet,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/151/genMid.1573151_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/803/nsprite.98982803_0.jpg,Transportation in 84009,10 / 100Car-DependentWalk Score®17 / 100Minimal TransitTransit Score®28 / 100Somewhat BikeableBike Score®,10 / 100Car-DependentWalk Score®,17 / 100Minimal TransitTransit Score®,28 / 100Somewhat BikeableBike Score®
1 Baths,https://www.redfin.com/UT/South-Salt-Lake/155-E-2700-S-84115/home/86428742,"$285,000",2 Beds,"155 E 2700 S, Salt Lake City, UT 84115","1,302 Sq. Ft.",,155 E 2700 S,"Property TypeSingle FamilyProperty StyleRambler/RanchCommunitySalt Lake City; So. Salt LakeCountySalt LakeMLS#1573148Built1906Lot Size6,098 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/148/genMid.1573148_1.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/132/nsprite.98982132_2.jpg,Transportation in 84115,82 / 100Very WalkableWalk Score®45 / 100Some TransitTransit Score®73 / 100Very BikeableBike Score®,82 / 100Very WalkableWalk Score®,45 / 100Some TransitTransit Score®,73 / 100Very BikeableBike Score®
1 Baths,https://www.redfin.com/UT/South-Salt-Lake/159-E-2700-S-84115/home/86428741,"$285,000",3 Beds,"159 E 2700 S, Salt Lake City, UT 84115","1,058 Sq. Ft.",,159 E 2700 S,"Property TypeSingle FamilyProperty StyleRambler/RanchCommunitySalt Lake City; So. Salt LakeCountySalt LakeMLS#1573142Built1909Lot Size6,098 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/142/genMid.1573142_1.jpg,"New Roof  &  updated Soffit  &  Fascia. New Electrical  &  Plumbing. Newer Furnace, AC  &  Water Heater. New Double Pane Vinyl Windows. New White Shaker Soft Close Cabinets. New Quartz Countertops  &  Stainless Steel Appliances. New Doors. New Carpet  &  Pad  &  New Baseboards. New 3 Tone Paint. 3 Beds all on the Main Level  &  potential for more in basement.",https://ssl.cdn-redfin.com/photo/ldpsprite/584/nsprite.98981584_1.jpg,Transportation in 84115,82 / 100Very WalkableWalk Score®45 / 100Some TransitTransit Score®73 / 100Very BikeableBike Score®,82 / 100Very WalkableWalk Score®,45 / 100Some TransitTransit Score®,73 / 100Very BikeableBike Score®
1.75 Baths,https://www.redfin.com/UT/South-Jordan/4634-Serendipity-Way-84009/unit-212/home/148562948,"$359,900",3 Beds,"4634 W Serendipity Way S #212, South Jordan, UT 84009","1,596 Sq. Ft.",NEW CONSTRUCTION,4634 W Serendipity Way S #212,HOA Dues$289/monthProperty TypeTownhouseProperty StyleTownhouse (Middle of Row)CommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573128Built2018Lot Size871 square feet,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/128/genMid.1573128_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/572/nsprite.98981572_0.jpg,Transportation in 84009,16 / 100Car-DependentWalk Score®19 / 100Minimal TransitTransit Score®44 / 100Somewhat BikeableBike Score®,16 / 100Car-DependentWalk Score®,19 / 100Minimal TransitTransit Score®,44 / 100Somewhat BikeableBike Score®
2.25 Baths,https://www.redfin.com/UT/South-Jordan/4632-Serendipity-Way-84009/unit-213/home/148562947,"$385,900",3 Beds,"4632 W Serendipity Way S #213, South Jordan, UT 84009","2,168 Sq. Ft.",NEW CONSTRUCTION,4632 W Serendipity Way S #213,HOA Dues$289/monthProperty TypeTownhouseProperty StyleTownhouse (Middle of Row)CommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573126Built2018Lot Size435 square feet,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/126/genMid.1573126_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/570/nsprite.98981570_0.jpg,Transportation in 84009,16 / 100Car-DependentWalk Score®19 / 100Minimal TransitTransit Score®44 / 100Somewhat BikeableBike Score®,16 / 100Car-DependentWalk Score®,19 / 100Minimal TransitTransit Score®,44 / 100Somewhat BikeableBike Score®
2.25 Baths,https://www.redfin.com/UT/South-Jordan/4636-Serendipity-Way-84009/unit-211/home/148562946,"$359,900",3 Beds,"4636 W Serendipity Way S #211, South Jordan, UT 84009","1,596 Sq. Ft.",NEW CONSTRUCTION,4636 W Serendipity Way S #211,HOA Dues$289/monthProperty TypeTownhouseProperty StyleTownhouse (Middle of Row)CommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573125Built2018Lot Size871 square feet,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/125/genMid.1573125_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/569/nsprite.98981569_0.jpg,Transportation in 84009,16 / 100Car-DependentWalk Score®19 / 100Minimal TransitTransit Score®44 / 100Somewhat BikeableBike Score®,16 / 100Car-DependentWalk Score®,19 / 100Minimal TransitTransit Score®,44 / 100Somewhat BikeableBike Score®
2 Baths,https://www.redfin.com/UT/South-Salt-Lake/2150-Main-St-84115/unit-306/home/104037941,"$259,990",3 Beds,"2150 S Main St St W #306, Salt Lake City, UT 84115","1,075 Sq. Ft.",,2150 S Main St St W #306,HOA Dues$198/monthProperty TypeCondoProperty StyleCondo; Middle LevelCommunitySalt Lake City; So. Salt LakeCountySalt LakeMLS#1573101Built2005,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/101/genMid.1573101_0.jpg,"ABSOLUTELY STUNNING!! This adorable condo has been remodeled to perfection!  Shows just like a model home, impeccably designed down to the last detail!  This is the larger floor plan style with additional bedroom or office room! Gorgeous mountain views!  SECURE BUILDING with gated access. Secure garage parking for your car. ELEVATOR access and stairs as well! AMAZING LOCATION! Extremely accessible to TRAX, Sugarhouse Streetcar (S-Line), and the Freeway!  This area is booming with new construction homes and commercial growth! Shares the street with a myriad of Sugarhouse shops, boutiques, restaurants, and entertainment! Much of the exterior has also been updated by the HOA, so the building also looks immaculate! Be the lucky person to call this home yours today!",https://ssl.cdn-redfin.com/photo/ldpsprite/538/nsprite.98981538_0.jpg,Transportation in 84115,78 / 100Very WalkableWalk Score®66 / 100Good TransitTransit Score®77 / 100Very BikeableBike Score®,78 / 100Very WalkableWalk Score®,66 / 100Good TransitTransit Score®,77 / 100Very BikeableBike Score®
2.5 Baths,https://www.redfin.com/UT/West-Jordan/6553-Annie-Lee-Way-84081/home/91701483,"$359,900",3 Beds,"6553 W Annie Lee Way, West Jordan, UT 84081","3,195 Sq. Ft.",,6553 W Annie Lee Way,"HOA Dues$20/monthProperty TypeSingle FamilyProperty Style2-StoryCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573070Built2016Lot Size7,840 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/070/genMid.1573070_0.jpg,"Great property located in a quiet neighborhood. This property features a great master bedroom with a huge master bathroom with separate tub/shower and a really spacious walk in  closet; a really nice open kitchen with an island; a laundry room located in the same level as the other bedrooms; central A/C; a 2 car garage; an unfinished basement with room for another 3 bedrooms, a bathroom and a family room; and much more! PLEASE NO SHOWINGS UNTIL OPEN HOUSE ON SATURDAY 01/05/2019 FROM 10AM  TO 12PM  .",https://ssl.cdn-redfin.com/photo/ldpsprite/470/nsprite.98981470_0.jpg,Transportation in 84081,4 / 100Car-DependentWalk Score®0 / 100Minimal TransitTransit Score®28 / 100Somewhat BikeableBike Score®,4 / 100Car-DependentWalk Score®,0 / 100Minimal TransitTransit Score®,28 / 100Somewhat BikeableBike Score®
1.75 Baths,https://www.redfin.com/UT/West-Jordan/8791-S-3965-W-84088/home/91822886,"$299,999",5 Beds,"8791 S 3965 W, West Jordan, UT 84088","1,834 Sq. Ft.",,8791 S 3965 W,"Property TypeSingle FamilyProperty Style2-StoryCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573017Built1992Lot Size4,356 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/017/genMid.1573017_1.jpg,"This property has been remodeled in early 2018 which shows a 5 bedroom 2 bath with granite counter tops, new flooring, new kitchen, and paint in the lower half. The former rents for both floors were $2,600 total. On the upper floor, they were collecting a total of $1,400 a month and $1200 for the basement, this home has had 100% occupancy for the last several years. Square footage figures are provided as a courtesy estimate only and were obtained from Salt Lake County. Buyer is advised to obtain an independent measurement.",https://ssl.cdn-redfin.com/photo/ldpsprite/466/nsprite.98981466_1.jpg,Transportation in 84088,41 / 100Car-DependentWalk Score®30 / 100Some TransitTransit Score®53 / 100BikeableBike Score®,41 / 100Car-DependentWalk Score®,30 / 100Some TransitTransit Score®,53 / 100BikeableBike Score®
